component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Active_Supply_Current_0h,Active_Supply_Current_24h,Propagation_Delay_0h,Propagation_Delay_24h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Fall_Time_0h,Output_Fall_Time_24h,IDDQ_168h,Input_Leakage_Current_168h,Active_Supply_Current_168h,Propagation_Delay_168h,Output_Rise_Time_168h,Output_Fall_Time_168h
C04322,C_L10,DIGITAL_CMOS,CMOS_C,0.407142,0.420354,0.160897,0.16211,61.601944,61.958066,3.597718,3.647485,1.690108,1.693216,1.731618,1.763889,0.416556,0.162108,62.417336,3.893389,1.861004,1.930397
C04323,C_L10,DIGITAL_CMOS,CMOS_C,0.35063,0.352135,0.125381,0.12494,60.279449,61.557904,3.660822,3.686117,1.899708,1.929921,1.853229,1.88297,0.376977,0.132826,63.732567,3.909789,2.197339,1.995968
C04324,C_L10,DIGITAL_CMOS,CMOS_C,0.345355,0.350626,0.111527,0.11162,58.952152,59.934501,3.57316,3.545978,1.783042,1.785529,1.710996,1.727443,0.346558,0.114583,59.223381,3.624708,1.813118,1.75381
C04325,C_L10,DIGITAL_CMOS,CMOS_C,0.387932,0.401576,0.13334,0.13752,62.893604,63.610179,3.616854,3.692915,1.682059,1.714852,1.653713,1.677765,0.416962,0.142081,67.465526,3.919201,1.767988,1.751401
C04326,C_L10,DIGITAL_CMOS,CMOS_C,0.339728,0.34057,0.11695,0.117084,58.124803,58.177652,3.250762,3.299084,1.696727,1.718967,1.667698,1.706994,0.348351,0.117233,58.177241,3.611946,1.894104,1.862015
C04327,C_L10,DIGITAL_CMOS,CMOS_C,0.258947,0.262068,0.167393,0.169853,65.538081,66.143602,3.610067,3.643371,1.881857,1.89163,1.682033,1.701807,0.290571,0.181167,69.899632,3.932169,2.032481,1.806204
C04328,C_L10,DIGITAL_CMOS,CMOS_C,0.311915,0.316457,0.131701,0.13245,65.597016,66.332092,3.62121,3.673321,1.607108,1.619085,1.703986,1.680515,0.320127,0.134243,65.918798,3.717148,1.63668,1.700963
C04329,C_L10,DIGITAL_CMOS,CMOS_C,0.278533,0.282315,0.121177,0.123321,61.866835,62.149779,3.425711,3.44996,1.745319,1.784322,1.716255,1.72496,0.278158,0.124526,62.443505,3.69545,1.896218,1.868768
C04330,C_L10,DIGITAL_CMOS,CMOS_C,0.354791,0.359703,0.155456,0.157957,61.586151,62.084218,3.606269,3.609517,1.932391,1.938243,1.699814,1.703098,0.391976,0.165955,67.824595,3.607358,1.977824,1.704136
C04331,C_L10,DIGITAL_CMOS,CMOS_C,0.343313,0.344533,0.130099,0.132978,57.91646,57.997425,3.522662,3.56005,1.692254,1.69636,1.752226,1.746303,0.362559,0.140451,60.182329,3.565422,1.749969,1.784588
C04332,C_L10,DIGITAL_CMOS,CMOS_C,0.304942,0.306975,0.12421,0.124908,63.636241,64.164397,3.592952,3.620291,1.81188,1.836733,1.677431,1.684018,0.30533,0.127322,65.091666,3.822816,1.975151,1.841389
C04333,C_L10,DIGITAL_CMOS,CMOS_C,0.328375,0.334861,0.135682,0.134971,59.603415,60.4931,3.42916,3.448283,1.646798,1.653786,1.682615,1.690739,0.337632,0.136682,60.081254,3.476943,1.656236,1.706334
C04334,C_L10,DIGITAL_CMOS,CMOS_C,0.33501,0.330814,0.217877,0.224571,58.9888,59.762605,3.417463,3.510535,1.793647,1.84933,1.579354,1.637139,0.327517,0.226725,60.579348,3.674324,1.980662,1.679837
C04335,C_L10,DIGITAL_CMOS,CMOS_C,0.350082,0.352645,0.203098,0.200545,62.728481,63.070073,3.439105,3.474271,1.826373,1.836372,1.637917,1.643989,0.381081,0.211784,66.092501,3.598362,1.853047,1.677857
C04336,C_L10,DIGITAL_CMOS,CMOS_C,0.294542,0.288174,0.101655,0.10201,60.721483,61.26031,3.404739,3.390755,1.829567,1.836467,1.781407,1.775144,0.298224,0.10506,61.809519,3.46123,1.861683,1.794001
C04337,C_L10,DIGITAL_CMOS,CMOS_C,0.319711,0.327715,0.158113,0.160756,63.474557,64.72185,3.423238,3.467675,1.746719,1.791623,1.662341,1.672675,0.334169,0.164795,66.188667,3.730386,1.873267,1.740174
C04338,C_L10,DIGITAL_CMOS,CMOS_C,0.417808,0.42118,0.126858,0.125352,59.224678,59.24195,3.603099,3.617683,1.711649,1.752315,1.70406,1.701249,0.417611,0.128744,59.943978,3.698493,1.80342,1.70699
C04339,C_L10,DIGITAL_CMOS,CMOS_C,0.30969,0.311491,0.14249,0.14487,59.280126,59.378052,3.612464,3.616226,1.821969,1.829483,1.719673,1.720933,0.340244,0.151771,64.727135,3.631822,1.859767,1.756619
C04340,C_L10,DIGITAL_CMOS,CMOS_C,0.335019,0.336791,0.17858,0.180167,58.377724,58.695068,3.392923,3.473609,1.695629,1.716397,1.526907,1.561989,0.358602,0.188895,61.504878,3.66281,1.804224,1.623467
C04341,C_L10,DIGITAL_CMOS,CMOS_C,0.306704,0.312561,0.1352,0.137147,60.310224,60.140637,3.779459,3.797435,1.9357,1.930334,1.710164,1.716017,0.315131,0.141597,61.667161,3.825476,1.935947,1.744649
C04342,C_L10,DIGITAL_CMOS,CMOS_C,0.486791,0.496315,0.145297,0.148611,57.239812,57.86528,3.430554,3.461942,1.740348,1.748321,1.580689,1.570195,0.542934,0.15531,60.901232,3.576625,1.77274,1.578933
C04343,C_L10,DIGITAL_CMOS,CMOS_C,0.293153,0.294229,0.119553,0.121067,59.489846,60.764072,3.530145,3.596358,1.889321,1.943696,1.638508,1.652571,0.31666,0.129201,67.246224,3.768106,2.069173,1.7209
C04344,C_L10,DIGITAL_CMOS,CMOS_C,0.295663,0.293511,0.119103,0.119501,62.083148,62.387756,3.51569,3.612718,1.851921,1.867267,1.716654,1.734335,0.310829,0.127615,66.121488,3.82334,1.951043,1.793166
C04345,C_L10,DIGITAL_CMOS,CMOS_C,0.257432,0.258199,0.173977,0.181117,62.733804,62.947814,3.649896,3.677513,1.76124,1.791329,1.676428,1.696148,0.272073,0.18698,64.924392,3.929271,1.929499,1.84929
C04346,C_L10,DIGITAL_CMOS,CMOS_C,0.408028,0.405502,0.127446,0.128741,62.658247,62.672663,3.511501,3.508756,1.669308,1.695733,1.66768,1.662928,0.445769,0.135791,66.754273,3.533836,1.703488,1.682806
C04347,C_L10,DIGITAL_CMOS,CMOS_C,0.246998,0.254656,0.109765,0.136181,59.96384,60.3245,3.54514,3.623989,1.807076,1.83384,1.705757,1.727667,0.271094,0.364058,63.61444,3.899579,2.031037,1.840918
C04348,C_L10,DIGITAL_CMOS,CMOS_C,0.343626,0.352296,0.187231,0.191782,62.988453,63.862554,3.578966,3.610738,1.712263,1.714381,1.612743,1.626503,0.361601,0.198514,65.412548,3.651667,1.7214,1.622427
C04349,C_L10,DIGITAL_CMOS,CMOS_C,0.40073,0.397194,0.15337,0.155519,62.662507,63.31667,3.420375,3.473421,1.803321,1.815544,1.699965,1.732466,0.41004,0.157596,63.438209,3.791963,1.919761,1.877271
C04350,C_L10,DIGITAL_CMOS,CMOS_C,0.353908,0.360048,0.235719,0.237959,55.994258,57.220259,3.489192,3.50647,1.637411,1.651692,1.678154,1.70724,0.369154,0.251186,58.642141,3.787021,1.812423,1.828597
C04351,C_L10,DIGITAL_CMOS,CMOS_C,0.262641,0.263871,0.111956,0.113392,62.515292,62.498041,3.318818,3.320852,1.756656,1.766183,1.720097,1.727269,0.287894,0.117167,67.011717,3.407912,1.808651,1.773112
C04352,C_L10,DIGITAL_CMOS,CMOS_C,0.36245,0.358407,0.176424,0.182053,62.677374,62.580736,3.534851,3.546149,1.766036,1.756958,1.675952,1.719466,0.380429,0.191727,66.955049,3.822895,1.868504,1.888396
C04353,C_L10,DIGITAL_CMOS,CMOS_C,0.400778,0.40981,0.206173,0.21174,55.776474,56.852581,3.498724,3.521553,1.726702,1.747114,1.840421,1.833273,0.43171,0.217679,59.369348,3.564875,1.782443,1.868207
C04354,C_L11,DIGITAL_CMOS,CMOS_C,0.265414,0.271053,0.137873,0.13949,64.041418,64.018017,3.740748,3.787659,1.878719,1.874671,1.829081,1.84928,0.273386,0.189536,75.07105,3.901154,1.909785,1.935469
C04355,C_L11,DIGITAL_CMOS,CMOS_C,0.313399,0.3091,0.150324,0.149897,69.359723,69.638243,3.583203,3.594237,1.835798,1.851238,1.874722,1.887776,0.312592,0.153297,69.957352,3.732448,1.911899,1.987693
C04356,C_L11,DIGITAL_CMOS,CMOS_C,0.305264,0.305675,0.146517,0.147696,63.267421,63.826678,3.378466,3.432229,1.700414,1.721961,1.685542,1.703154,0.312495,0.151175,65.091881,3.508008,1.764798,1.751934
C04357,C_L11,DIGITAL_CMOS,CMOS_C,0.278113,0.283651,0.176724,0.177931,66.82993,67.429411,3.44105,3.446646,1.731244,1.737029,1.704785,1.719607,0.296668,0.180856,69.560853,3.629087,1.794223,1.793674
C04358,C_L11,DIGITAL_CMOS,CMOS_C,0.348574,0.348339,0.125661,0.125857,67.726014,69.013685,3.492894,3.479792,1.783462,1.768741,1.709902,1.702136,0.353692,0.12736,67.969602,3.522406,1.790572,1.711171
C04359,C_L11,DIGITAL_CMOS,CMOS_C,0.268511,0.26764,0.144119,0.147549,64.925135,65.145019,3.555533,3.544143,1.785012,1.77447,1.799555,1.781109,0.268615,0.151253,65.322099,3.631827,1.809271,1.807628
C04360,C_L11,DIGITAL_CMOS,CMOS_C,0.339435,0.338137,0.351133,0.353788,83.564038,83.717376,3.686411,3.663605,1.969119,1.989499,1.876423,1.894042,0.343231,0.367536,85.535276,3.686482,1.998953,1.907797
C04361,C_L11,DIGITAL_CMOS,CMOS_C,0.228987,0.231889,0.219435,0.21945,67.263665,67.618361,3.499324,3.466619,1.747774,1.751382,1.714816,1.694225,0.234297,0.225345,68.736634,3.513122,1.764393,1.723866
C04362,C_L11,DIGITAL_CMOS,CMOS_C,0.211333,0.212688,0.109209,0.109335,67.2102,68.031841,3.578191,3.558629,1.790045,1.788148,1.78804,1.791052,0.221479,0.11024,68.542328,3.577103,1.806948,1.808289
C04363,C_L11,DIGITAL_CMOS,CMOS_C,0.343921,0.354396,0.176729,0.181866,66.99723,67.316555,3.640051,3.6506,1.834248,1.831033,1.867531,1.866204,0.367323,0.190046,69.587576,3.671447,1.848786,1.898569
C04364,C_L11,DIGITAL_CMOS,CMOS_C,0.296811,0.288808,0.285923,0.28594,58.181967,59.05021,3.542808,3.577814,1.875261,1.886933,1.740791,1.729952,0.294722,0.29269,60.847908,3.616126,1.893998,1.752086
C04365,C_L11,DIGITAL_CMOS,CMOS_C,0.342405,0.340603,0.126071,0.127269,66.069165,66.224742,3.542071,3.561567,1.79889,1.811191,1.743308,1.761986,0.343555,0.12965,68.060585,3.635462,1.817701,1.835992
C04366,C_L11,DIGITAL_CMOS,CMOS_C,0.222253,0.227179,0.18864,0.191097,64.112259,64.187623,3.552586,3.551909,1.8667,1.870165,1.776802,1.818813,0.224686,0.192117,64.072696,3.636102,1.909715,1.865429
C04367,C_L11,DIGITAL_CMOS,CMOS_C,0.336675,0.322605,0.114383,0.113988,63.380695,63.876198,3.516541,3.528062,1.909374,1.923839,1.778154,1.790406,0.332783,0.114645,63.549858,3.541257,1.928007,1.803857
C04368,C_L11,DIGITAL_CMOS,CMOS_C,0.38323,0.382885,0.259618,0.255487,68.013595,67.970921,3.760295,3.758847,1.762755,1.784423,1.742215,1.76694,0.382787,0.260314,69.209449,3.889904,1.828737,1.806372
C04369,C_L11,DIGITAL_CMOS,CMOS_C,0.300826,0.297255,0.1624,0.16431,63.0336,63.027889,3.679038,3.667983,1.790295,1.794071,1.810874,1.817822,0.29679,0.16843,62.756137,3.705289,1.77397,1.81982
C04370,C_L11,DIGITAL_CMOS,CMOS_C,0.280186,0.281469,0.182988,0.185997,68.961085,69.562693,3.653346,3.677121,1.801764,1.804374,1.771543,1.788147,0.284757,0.188269,71.748255,3.798697,1.875895,1.884828
C04371,C_L11,DIGITAL_CMOS,CMOS_C,0.255933,0.257266,0.137009,0.138836,63.554706,63.149688,3.48751,3.501274,1.785082,1.803669,1.749928,1.761907,0.262669,0.14674,65.842248,3.505157,1.821773,1.784451
C04372,C_L11,DIGITAL_CMOS,CMOS_C,0.344981,0.34716,0.185823,0.18851,67.482699,67.754648,3.388188,3.43482,1.755774,1.800333,1.840966,1.850637,0.360868,0.192866,69.49492,3.564915,1.855509,1.919849
C04373,C_L11,DIGITAL_CMOS,CMOS_C,0.304352,0.306273,0.180209,0.179506,66.968243,66.720792,3.440642,3.44551,1.857689,1.853691,1.8278,1.841797,0.308248,0.180619,66.895232,3.508369,1.869037,1.859533
C04374,C_L11,DIGITAL_CMOS,CMOS_C,0.294308,0.297973,0.128738,0.128853,68.739775,68.751928,3.530561,3.520738,1.784192,1.851593,1.694076,1.694627,0.306774,0.135015,71.083124,3.541351,2.200683,1.709626
C04375,C_L11,DIGITAL_CMOS,CMOS_C,0.350069,0.352825,0.155914,0.155827,64.356699,65.099585,3.493571,3.475602,1.858964,1.870918,1.758798,1.78844,0.366508,0.162633,68.474822,3.49466,1.875248,1.776174
C04376,C_L11,DIGITAL_CMOS,CMOS_C,0.293271,0.297983,0.16654,0.166337,64.045078,64.339625,3.605643,3.589512,1.817928,1.836853,1.784354,1.791705,0.297161,0.168569,64.154343,3.618611,1.838828,1.809837
C04377,C_L11,DIGITAL_CMOS,CMOS_C,0.315983,0.323342,0.197421,0.196205,64.17261,64.488826,3.464679,3.494075,1.801774,1.820757,1.821354,1.856673,0.317508,0.197738,64.529888,3.572024,1.88225,1.870071
C04378,C_L11,DIGITAL_CMOS,CMOS_C,0.297127,0.293973,0.164285,0.16243,64.985868,64.416283,3.479001,3.450772,1.728318,1.723935,1.786874,1.791483,0.291495,0.164225,65.849463,3.482365,1.749147,1.823432
C04379,C_L11,DIGITAL_CMOS,CMOS_C,0.239607,0.237477,0.1591,0.160523,64.00393,64.529831,3.432735,3.420174,1.66413,1.656341,1.745298,1.731998,0.244738,0.168474,66.280056,3.484537,1.671288,1.774147
C04380,C_L11,DIGITAL_CMOS,CMOS_C,0.350055,0.356578,0.183259,0.18454,69.382546,69.764706,3.519889,3.578953,1.750731,1.744511,1.784796,1.796547,0.359291,0.190672,72.960956,3.578797,1.745554,1.823344
C04381,C_L11,DIGITAL_CMOS,CMOS_C,0.255541,0.255779,0.131561,0.133564,69.758256,70.095376,3.416749,3.40282,1.847647,1.860325,1.702549,1.7202,0.257094,0.134119,69.464685,3.54995,1.913155,1.788222
C04382,C_L11,DIGITAL_CMOS,CMOS_C,0.375704,0.373378,0.136003,0.138095,67.60285,67.78589,3.686898,3.712184,1.710281,1.711422,1.797572,1.825838,0.380752,0.138507,68.231237,3.939022,1.800886,1.956332
C04383,C_L11,DIGITAL_CMOS,CMOS_C,0.289394,0.298857,0.146909,0.147357,63.631206,64.183103,3.39257,3.375389,1.926943,1.936163,1.68282,1.67705,0.290344,0.148711,63.883624,3.433166,1.964533,1.695994
C04384,C_L11,DIGITAL_CMOS,CMOS_C,0.291046,0.288526,0.201664,0.206205,64.511977,64.876223,3.44066,3.457771,1.739171,1.754568,1.728144,1.750726,0.286857,0.204508,65.152322,3.597876,1.786314,1.758131
C04385,C_L11,DIGITAL_CMOS,CMOS_C,0.313433,0.310935,0.189706,0.193036,59.411034,60.047351,3.430051,3.451811,1.693303,1.720081,1.821366,1.849642,0.312591,0.193163,60.191046,3.507828,1.724569,1.908986
C04386,C_L11,DIGITAL_CMOS,CMOS_C,0.303,0.306398,0.217161,0.220146,66.533719,67.097145,3.482683,3.478751,1.731415,1.720176,1.763097,1.774623,0.302161,0.221966,68.105612,3.503193,1.719151,1.787651
C04387,C_L11,DIGITAL_CMOS,CMOS_C,0.332526,0.328905,0.156447,0.158011,65.452795,66.352288,3.111936,3.151072,1.642417,1.672226,1.765409,1.789174,0.336121,0.163073,69.327338,3.171083,1.715003,1.831326
C04388,C_L11,DIGITAL_CMOS,CMOS_C,0.281278,0.286817,0.167414,0.177022,67.304793,67.596506,3.43284,3.431493,1.617434,1.628871,1.719785,1.729885,0.300656,0.185996,69.167975,3.565094,1.689772,1.848636
C04389,C_L11,DIGITAL_CMOS,CMOS_C,0.302438,0.298551,0.118025,0.120047,64.587012,65.269027,3.485878,3.524994,1.692508,1.687078,1.694247,1.706301,0.304664,0.122306,66.157709,4.251831,1.706299,1.806583
C04390,C_L11,DIGITAL_CMOS,CMOS_C,0.283936,0.283096,0.157897,0.156855,63.056983,63.604952,3.428623,3.446395,1.570726,1.575146,1.517613,1.526863,0.2816,0.15848,63.178368,3.421533,1.582075,1.534915
C04391,C_L11,DIGITAL_CMOS,CMOS_C,0.197714,0.199535,0.126548,0.128186,61.156171,61.80112,3.559607,3.606442,1.709277,1.735227,1.663939,1.690104,0.201113,0.128609,61.819352,3.683685,1.765656,1.751676
C04392,C_L11,DIGITAL_CMOS,CMOS_C,0.288909,0.293377,0.174361,0.17317,73.898805,73.50376,3.643162,3.660598,1.85746,1.85981,1.889448,1.892237,0.292643,0.17628,74.006494,3.896628,1.945856,1.997172
C04393,C_L11,DIGITAL_CMOS,CMOS_C,0.302907,0.307046,0.183961,0.182593,63.654261,63.682349,3.47831,3.530663,1.743026,1.76705,1.615833,1.645333,0.30456,0.183199,64.147723,3.634538,1.819686,1.698006
C04394,C_L11,DIGITAL_CMOS,CMOS_C,0.292864,0.288867,0.254039,0.256325,63.230701,63.310595,3.624953,3.663571,1.693388,1.712354,1.69094,1.707976,0.301512,0.267548,66.445905,3.809448,1.793838,1.795448
C04395,C_L11,DIGITAL_CMOS,CMOS_C,0.287939,0.281941,0.179511,0.180337,65.551259,66.332349,3.637756,3.626553,1.833358,1.823267,1.819045,1.823426,0.286093,0.180905,66.470938,3.676796,1.847048,1.832028
C04396,C_L11,DIGITAL_CMOS,CMOS_C,0.241487,0.241609,0.115916,0.118583,62.529669,62.619493,3.500506,3.516945,1.781801,1.780427,1.753923,1.776843,0.240781,0.118347,62.739363,3.702035,1.878225,1.892957
C04397,C_L11,DIGITAL_CMOS,CMOS_C,0.321201,0.325571,0.209935,0.212328,65.475743,64.621921,3.679506,3.652854,1.742044,1.745104,1.776664,1.775286,0.331722,0.218196,67.556302,3.807556,1.837557,1.860547
C04398,C_L11,DIGITAL_CMOS,CMOS_C,0.345199,0.348044,0.161845,0.160715,69.665313,69.725187,3.452104,3.472464,1.803373,1.795206,1.657331,1.65467,0.357842,0.165562,69.556381,3.457703,1.791797,1.659093
C04399,C_L11,DIGITAL_CMOS,CMOS_C,0.318578,0.311212,0.155365,0.15316,64.18913,64.237907,3.513418,3.550672,1.700657,1.730967,1.646166,1.652201,0.307453,0.156438,65.939727,3.652826,1.780236,1.705729
C04400,C_L11,DIGITAL_CMOS,CMOS_C,0.296239,0.289975,0.159957,0.162764,68.527579,68.017204,3.676427,3.691721,1.862504,1.854111,1.748604,1.740663,0.291767,0.164708,68.802825,3.720619,1.876084,1.774471
C04401,C_L11,DIGITAL_CMOS,CMOS_C,0.282012,0.284522,0.146182,0.147299,67.235092,67.16965,3.717797,3.729096,1.888173,1.898421,1.91729,1.912286,0.289689,0.146481,67.451925,3.771585,1.916475,1.929506
C04402,C_L11,DIGITAL_CMOS,CMOS_C,0.335524,0.337208,0.184648,0.187694,73.081794,73.548415,3.63514,3.610887,1.779061,1.779214,1.729642,1.732291,0.346934,0.196523,75.584056,3.679712,1.798983,1.760485
C04403,C_L11,DIGITAL_CMOS,CMOS_C,0.371959,0.366457,0.169412,0.172182,59.666011,60.065643,3.419391,3.476143,1.731517,1.737406,1.654156,1.671682,0.381849,0.175656,61.423906,3.52946,1.767424,1.69361
C04404,C_L11,DIGITAL_CMOS,CMOS_C,0.274751,0.278942,0.119304,0.121083,61.840534,61.896063,3.648194,3.65958,1.83027,1.862938,1.778157,1.81202,0.274292,0.120898,62.848795,3.740416,1.915454,1.854465
C04405,C_L11,DIGITAL_CMOS,CMOS_C,0.245287,0.245125,0.143936,0.143813,62.30798,62.343525,3.603809,3.645373,1.73389,1.767631,1.61952,1.616747,0.253372,0.149987,63.817729,3.70276,1.825666,1.667621
C04406,C_L11,DIGITAL_CMOS,CMOS_C,0.462895,0.471421,0.142771,0.144987,68.630228,68.609295,3.493679,3.507299,1.703759,1.721215,1.785938,1.79337,0.495091,0.148642,70.660944,3.593867,1.76518,1.891159
C04407,C_L11,DIGITAL_CMOS,CMOS_C,0.30809,0.308438,0.229751,0.234902,71.252274,71.685945,3.734078,3.742693,1.787866,1.792361,1.731968,1.739298,0.322825,0.240876,73.033456,3.831814,1.866486,1.802599
C04408,C_L11,DIGITAL_CMOS,CMOS_C,0.238353,0.244491,0.16887,0.172832,69.937502,70.778226,3.518559,3.517532,1.770125,1.774949,1.724929,1.737085,0.253259,0.174228,72.736786,3.52979,1.757951,1.726975
C04409,C_L11,DIGITAL_CMOS,CMOS_C,0.361258,0.364722,0.181864,0.183007,69.75279,70.845132,3.501566,3.574219,1.853157,1.887158,1.753937,1.758914,0.375857,0.190868,73.64107,3.730907,1.95165,1.821002
C04410,C_L11,DIGITAL_CMOS,CMOS_C,0.389212,0.389217,0.226971,0.229293,69.343309,69.783803,3.6333,3.647473,1.953789,1.977253,1.775692,1.795581,0.387562,0.228218,69.011774,3.652565,1.990578,1.786066
C04411,C_L11,DIGITAL_CMOS,CMOS_C,0.28252,0.277235,0.167846,0.169429,64.398269,64.79931,3.653318,3.670385,1.669285,1.694981,1.731783,1.750731,0.28949,0.176025,67.010924,3.742364,1.735742,1.817629
C04412,C_L11,DIGITAL_CMOS,CMOS_C,0.280889,0.283999,0.195286,0.193344,62.205353,62.739141,3.487432,3.469099,1.731357,1.736774,1.777509,1.772572,0.284407,0.197887,64.827455,3.489402,1.739608,1.802833
C04413,C_L11,DIGITAL_CMOS,CMOS_C,0.255492,0.26126,0.177846,0.177397,58.849003,58.716951,3.427662,3.43875,1.804873,1.801603,1.598636,1.612896,0.272416,0.18072,59.745413,3.449125,1.806017,1.623916
C04414,C_L11,DIGITAL_CMOS,CMOS_C,0.242516,0.246758,0.133486,0.131143,67.776395,67.355028,3.503277,3.503146,1.820417,1.822335,1.781138,1.764737,0.245056,0.133607,68.732111,3.516138,1.823753,1.794719
C04415,C_L11,DIGITAL_CMOS,CMOS_C,0.247279,0.243053,0.148831,0.150725,67.328238,68.633723,3.620358,3.661131,1.795617,1.79047,1.83513,1.823203,0.255766,0.155346,69.974339,3.681056,1.797719,1.84292
C04416,C_L11,DIGITAL_CMOS,CMOS_C,0.36721,0.37147,0.170419,0.172668,64.330879,64.995281,3.564273,3.582176,1.767155,1.758164,1.664816,1.705659,0.380898,0.174887,65.287849,3.619992,1.805094,1.762312
C04417,C_L11,DIGITAL_CMOS,CMOS_C,0.285748,0.291461,0.128203,0.130928,66.793741,67.236455,3.52285,3.538618,1.882172,1.878273,1.810987,1.822263,0.296595,0.13628,71.209183,3.579949,1.894464,1.868015
C04418,C_L11,DIGITAL_CMOS,CMOS_C,0.330107,0.325213,0.169814,0.16623,62.839128,63.50981,3.702944,3.71111,1.789167,1.811532,1.68093,1.666942,0.333347,0.167709,63.311134,3.711824,1.802646,1.713856
C04419,C_L11,DIGITAL_CMOS,CMOS_C,0.250563,0.252987,0.122473,0.126637,68.910715,70.026943,3.531727,3.554223,1.819016,1.826339,1.851058,1.82418,0.259439,0.128949,72.026884,3.582124,1.847589,1.859893
C04420,C_L11,DIGITAL_CMOS,CMOS_C,0.258156,0.258634,0.087841,0.087902,66.274488,66.034989,3.451121,3.466892,1.72751,1.731685,1.752905,1.748961,0.266957,0.090692,69.446896,3.4875,1.745256,1.769095
C04421,C_L11,DIGITAL_CMOS,CMOS_C,0.25839,0.258852,0.14595,0.148256,62.714926,63.88206,3.489293,3.498022,1.743947,1.771753,1.754019,1.770159,0.270282,0.152117,65.074389,3.585426,1.850088,1.818884
C04422,C_L11,DIGITAL_CMOS,CMOS_C,0.300148,0.299245,0.107552,0.110202,62.602101,62.440217,3.671323,3.68069,1.763669,1.756872,1.810456,1.823799,0.310703,0.115585,65.504361,3.673713,1.777343,1.828547
C04494,C_L13,DIGITAL_CMOS,CMOS_C,0.365202,0.368211,0.160934,0.161441,70.580161,70.634968,3.183176,3.203716,1.616587,1.654854,1.581579,1.588815,0.366495,0.166685,70.518504,3.352345,1.71972,1.733405
C04495,C_L13,DIGITAL_CMOS,CMOS_C,0.344294,0.335896,0.163443,0.1609,64.940647,65.143865,3.453673,3.508795,1.662541,1.655549,1.723111,1.745343,0.339378,0.162551,65.519427,3.675531,1.73888,1.846048
C04496,C_L13,DIGITAL_CMOS,CMOS_C,0.330817,0.328481,0.173209,0.175261,67.502318,67.384313,3.474239,3.476903,1.848872,1.843872,1.717792,1.731025,0.33193,0.17957,68.026184,3.537124,1.854939,1.737833
C04497,C_L13,DIGITAL_CMOS,CMOS_C,0.305386,0.297563,0.164507,0.16449,72.025128,72.628642,3.292037,3.344234,1.658278,1.674707,1.720212,1.738277,0.305818,0.167544,73.64763,3.511434,1.739918,1.848688
C04498,C_L13,DIGITAL_CMOS,CMOS_C,0.342469,0.343134,0.129637,0.130366,66.119891,66.689455,3.2669,3.308277,1.611971,1.598172,1.600394,1.604802,0.358649,0.139775,71.308107,3.351039,1.605602,1.624701
C04499,C_L13,DIGITAL_CMOS,CMOS_C,0.369721,0.367278,0.151951,0.159495,66.548529,66.520397,3.604862,3.643685,1.715234,1.735245,1.743159,1.762315,0.390411,0.162885,67.838169,3.664579,1.732472,1.767751
C04500,C_L13,DIGITAL_CMOS,CMOS_C,0.298858,0.295217,0.156821,0.158736,66.398753,67.115472,3.425751,3.429225,1.73442,1.755307,1.665182,1.6668,0.309803,0.160388,67.297595,3.497993,1.751701,1.671561
C04501,C_L13,DIGITAL_CMOS,CMOS_C,0.377332,0.386408,0.128542,0.131255,63.505961,63.75183,3.579468,3.595867,1.786889,1.795462,1.64015,1.641997,0.394546,0.134923,66.21298,3.653634,1.805023,1.668145
C04502,C_L13,DIGITAL_CMOS,CMOS_C,0.303365,0.300866,0.152814,0.151554,64.71501,65.52936,3.321734,3.374577,1.64694,1.666315,1.637333,1.68176,0.303665,0.158334,65.241591,3.456926,1.699953,1.728
C04503,C_L13,DIGITAL_CMOS,CMOS_C,0.330013,0.337602,0.144848,0.143504,65.926887,65.419099,3.563934,3.638603,1.857258,1.848061,1.665723,1.68794,0.330008,0.145491,66.175389,3.919065,1.912438,1.753522
C04504,C_L13,DIGITAL_CMOS,CMOS_C,0.279866,0.278739,0.120045,0.119927,63.50377,63.505926,3.685134,3.670029,1.739359,1.748494,1.791033,1.796804,0.285914,0.124034,63.599033,3.765097,1.76074,1.841536
C04505,C_L13,DIGITAL_CMOS,CMOS_C,0.333658,0.332598,0.131244,0.132469,65.913139,65.913519,3.366484,3.369092,1.665482,1.684963,1.489408,1.506894,0.334846,0.134755,66.483973,3.438971,1.690173,1.526171
C04506,C_L13,DIGITAL_CMOS,CMOS_C,0.362909,0.356978,0.20743,0.20809,69.13974,69.59841,3.499902,3.498212,1.733954,1.730324,1.665661,1.669539,0.355552,0.21055,70.477927,3.48948,1.760452,1.697478
C04507,C_L13,DIGITAL_CMOS,CMOS_C,0.260673,0.266315,0.133824,0.13485,65.661735,65.758497,3.652409,3.668791,1.818366,1.793313,1.689331,1.716671,0.267429,0.138777,66.400061,3.695356,1.818011,1.73686
C04508,C_L13,DIGITAL_CMOS,CMOS_C,0.372889,0.374749,0.188431,0.195846,64.496798,65.458206,3.463645,3.490385,1.709604,1.73262,1.804926,1.81941,0.385372,0.206841,66.88535,3.616502,1.786404,1.870152
