component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Active_Supply_Current_0h,Active_Supply_Current_24h,Propagation_Delay_0h,Propagation_Delay_24h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Fall_Time_0h,Output_Fall_Time_24h,IDDQ_168h,Input_Leakage_Current_168h,Active_Supply_Current_168h,Propagation_Delay_168h,Output_Rise_Time_168h,Output_Fall_Time_168h
C02591,B_L11,DIGITAL_CMOS,CMOS_B,0.558635,0.566127,0.066431,0.066196,47.116652,47.062689,5.132349,5.092522,3.06601,3.064844,2.673615,2.688968,0.602875,0.07157,48.951877,5.183119,3.073745,2.732382
C02592,B_L11,DIGITAL_CMOS,CMOS_B,0.524641,0.537835,0.082263,0.085576,46.757227,46.816161,5.165937,5.150874,3.424601,3.456243,3.042397,3.063288,0.553966,0.087843,48.486246,5.41969,3.578638,3.215694
C02593,B_L11,DIGITAL_CMOS,CMOS_B,0.5424,0.539223,0.05674,0.056975,44.796583,44.605851,4.67829,4.673514,2.721142,2.763776,2.877545,2.865882,0.55418,0.058113,45.698009,4.720212,2.725328,2.875346
C02594,B_L11,DIGITAL_CMOS,CMOS_B,0.587728,0.586273,0.099373,0.098119,48.146432,48.661212,5.429834,5.446745,3.184676,3.188443,2.979944,3.011367,0.600942,0.100429,49.081786,5.779731,3.312355,3.159546
C02595,B_L11,DIGITAL_CMOS,CMOS_B,0.674916,0.678361,0.05855,0.061016,49.173392,49.66766,4.985257,4.970295,2.790137,2.793159,2.782528,2.800207,0.710695,0.06295,51.044324,4.996037,2.812694,2.793242
C02596,B_L11,DIGITAL_CMOS,CMOS_B,0.657274,0.67417,0.076916,0.077343,43.338975,43.652986,4.944943,5.062294,3.029745,3.070212,2.948184,2.947311,0.678819,0.077917,43.77182,5.270984,3.16296,2.995762
C02597,B_L11,DIGITAL_CMOS,CMOS_B,0.49994,0.500457,0.046356,0.047132,46.652053,47.149089,5.492945,5.518538,3.414365,3.394218,3.239708,3.242686,0.526056,0.048684,48.679819,5.595844,3.440651,3.294793
C02598,B_L11,DIGITAL_CMOS,CMOS_B,0.595219,0.598611,0.101873,0.101896,50.207639,50.289678,5.06593,5.094715,3.291774,3.324611,2.926411,2.898516,0.602536,0.103685,50.996947,5.118429,3.349145,2.998415
C02599,B_L11,DIGITAL_CMOS,CMOS_B,0.514848,0.518852,0.062827,0.064509,47.637887,47.671085,5.156264,5.171855,3.157773,3.109947,3.008868,3.036806,0.548243,0.068945,49.936822,5.191059,3.145837,3.062002
C02600,B_L11,DIGITAL_CMOS,CMOS_B,0.822834,0.833907,0.097287,0.09866,49.042039,49.006762,5.147239,5.123068,3.247395,3.2396,2.981564,3.003884,0.87541,0.103361,51.344377,5.255169,3.25584,3.015234
C02601,B_L11,DIGITAL_CMOS,CMOS_B,0.528208,0.540017,0.059411,0.059421,45.142441,44.995767,5.172993,5.253469,3.206266,3.236776,3.090851,3.114572,0.538729,0.06017,45.247539,5.615456,3.375674,3.258657
C02602,B_L11,DIGITAL_CMOS,CMOS_B,0.660004,0.679872,0.074002,0.074305,47.544448,47.85939,5.211968,5.201602,3.031125,3.046485,2.92177,2.943368,0.685081,0.076748,48.737023,5.18287,3.032641,2.926762
C02603,B_L11,DIGITAL_CMOS,CMOS_B,0.511375,0.505559,0.06063,0.060864,43.197269,43.315599,5.362985,5.414037,3.157191,3.198195,3.010611,3.0556,0.499352,0.060239,44.053106,5.574176,3.31129,3.12761
C02604,B_L11,DIGITAL_CMOS,CMOS_B,0.774392,0.773634,0.071176,0.074037,48.038913,48.627108,5.247634,5.308525,3.208106,3.255308,2.982381,3.038016,0.81392,0.07666,49.813314,5.444253,3.258929,3.123719
C02605,B_L11,DIGITAL_CMOS,CMOS_B,0.536023,0.566925,0.060684,0.06204,46.672087,47.350945,4.778949,4.808255,2.79153,2.809082,2.593263,2.59422,0.574296,0.064319,47.879173,5.025216,2.918437,2.705906
C02606,B_L11,DIGITAL_CMOS,CMOS_B,0.651706,0.637173,0.062128,0.063341,46.53506,46.822048,5.081453,5.066154,3.38093,3.378434,2.929183,2.927555,0.650158,0.065083,47.451909,5.094208,3.378515,2.978823
C02607,B_L11,DIGITAL_CMOS,CMOS_B,0.584632,0.611842,0.106275,0.109561,49.573637,49.836121,5.351214,5.340427,3.123025,3.116186,3.076669,3.076071,0.632735,0.114419,52.049934,5.376746,3.143172,3.09968
C02608,B_L11,DIGITAL_CMOS,CMOS_B,0.562039,0.558896,0.049965,0.050281,45.559215,45.398696,5.193613,5.176754,3.280105,3.278277,3.038901,3.018253,0.568414,0.051353,45.785531,5.219306,3.289148,3.027581
C02609,B_L11,DIGITAL_CMOS,CMOS_B,0.418794,0.418784,0.074038,0.073604,45.762508,45.944726,5.181085,5.202432,3.26506,3.260174,2.83237,2.843526,0.443057,0.077358,48.467248,5.178969,3.279094,2.884284
C02610,B_L11,DIGITAL_CMOS,CMOS_B,0.640115,0.631315,0.067541,0.067669,47.460043,47.629623,5.238453,5.275406,3.302337,3.322178,3.288734,3.345215,0.63694,0.067896,48.40969,5.428022,3.41178,3.395896
C02611,B_L11,DIGITAL_CMOS,CMOS_B,0.47605,0.482602,0.076974,0.078687,46.545816,46.737432,5.034709,5.078356,3.171278,3.195426,2.949023,2.958806,0.501281,0.085072,49.199903,5.099255,3.183357,2.974635
C02612,B_L11,DIGITAL_CMOS,CMOS_B,0.639418,0.639576,0.093907,0.09529,46.154025,46.081738,5.192593,5.222772,3.100132,3.099927,2.746241,2.732865,0.67027,0.100278,48.013554,5.253838,3.106623,2.75728
C02613,B_L11,DIGITAL_CMOS,CMOS_B,0.479409,0.488691,0.046511,0.047368,48.843122,49.245481,5.072562,5.06664,2.970832,2.943464,2.845017,2.856509,0.488399,0.048324,51.41582,5.11703,2.983363,2.871378
C02614,B_L11,DIGITAL_CMOS,CMOS_B,0.700227,0.69086,0.056988,0.056806,45.785939,45.669593,5.467599,5.460845,3.355837,3.374736,3.046957,3.011195,0.70371,0.056771,45.63791,5.514672,3.407624,3.038464
C02615,B_L11,DIGITAL_CMOS,CMOS_B,0.525912,0.523727,0.102095,0.104766,46.415238,46.850951,4.859216,4.855895,2.931857,2.989511,2.957956,2.944394,0.526435,0.104074,46.97903,4.92477,2.96542,2.958712
C02616,B_L11,DIGITAL_CMOS,CMOS_B,0.492934,0.497466,0.084681,0.085079,47.21927,47.430558,5.319361,5.391278,3.288386,3.287326,3.003495,3.02978,0.515059,0.08842,48.405299,5.702953,3.462774,3.182615
C02617,B_L11,DIGITAL_CMOS,CMOS_B,0.595733,0.586749,0.053888,0.054436,43.544128,44.077964,5.230401,5.231983,3.191076,3.182711,2.898014,2.904565,0.598347,0.055438,44.755189,5.270719,3.200997,2.918222
C02618,B_L11,DIGITAL_CMOS,CMOS_B,0.475727,0.461083,0.065134,0.064791,47.319634,47.438466,5.234265,5.266203,2.993672,3.025648,2.896012,2.888219,0.48309,0.067779,47.890556,5.627066,3.137646,3.036639
C02619,B_L11,DIGITAL_CMOS,CMOS_B,0.576186,0.586485,0.073232,0.073723,46.934037,46.978783,5.428293,5.414221,3.303582,3.276001,3.085227,3.093247,0.580175,0.075555,47.272169,5.459613,3.314303,3.117537
C02620,B_L11,DIGITAL_CMOS,CMOS_B,0.706092,0.719373,0.078365,0.07845,45.440303,45.479977,5.124013,5.184136,2.979836,2.996036,3.010706,3.000723,0.721841,0.079982,46.388943,5.354174,3.085221,3.043688
C02621,B_L11,DIGITAL_CMOS,CMOS_B,0.860842,0.845764,0.062257,0.061828,44.105458,44.167556,5.113898,5.183277,3.1003,3.146389,2.993251,2.96977,0.84274,0.062316,44.718657,5.17417,3.139899,2.987354
C02622,B_L11,DIGITAL_CMOS,CMOS_B,0.616752,0.612109,0.087496,0.088397,46.763954,47.424932,4.916929,4.870763,2.879466,2.849431,2.826598,2.858658,0.647394,0.091983,47.63432,4.885825,2.920988,2.892982
C02623,B_L11,DIGITAL_CMOS,CMOS_B,0.596179,0.620629,0.09653,0.095713,47.807317,48.08567,5.069354,5.084259,3.071015,3.082394,2.87875,2.913975,0.623047,0.096368,48.217162,5.28948,3.147728,3.030621
C02624,B_L11,DIGITAL_CMOS,CMOS_B,0.798443,0.800452,0.074734,0.075061,44.5124,44.010561,5.203717,5.236166,3.138185,3.148985,2.94473,2.952472,0.806774,0.075917,44.641133,5.443734,3.257565,2.986635
C02698,B_L13,DIGITAL_CMOS,CMOS_B,0.517316,0.524267,0.06263,0.066116,48.718972,49.263184,5.205273,5.20573,3.187933,3.205165,2.736724,2.751803,0.557737,0.070272,51.614644,5.215438,3.206138,2.798574
C02699,B_L13,DIGITAL_CMOS,CMOS_B,0.509708,0.515468,0.086332,0.089437,49.49083,49.507375,5.493703,5.512366,3.44233,3.389485,3.178882,3.178527,0.531489,0.095601,51.627082,5.56989,3.426213,3.190778
C02700,B_L13,DIGITAL_CMOS,CMOS_B,0.721857,0.72803,0.109025,0.112376,52.917756,53.324437,5.082233,5.055238,2.875869,2.888965,2.872992,2.89217,0.763081,0.114636,54.442505,5.062399,2.933021,2.880729
C02701,B_L13,DIGITAL_CMOS,CMOS_B,0.519079,0.524051,0.043526,0.044144,52.846978,53.367457,5.321885,5.319237,3.406835,3.388529,2.821715,2.829216,0.524315,0.044757,53.773375,5.367,3.436045,2.827397
C02702,B_L13,DIGITAL_CMOS,CMOS_B,0.512521,0.518969,0.078052,0.079157,50.412866,50.723754,5.338208,5.378158,3.095068,3.074428,2.80618,2.830751,0.562437,0.085396,54.072326,5.498669,3.226762,2.886021
C02703,B_L13,DIGITAL_CMOS,CMOS_B,0.61733,0.636559,0.053977,0.054373,48.256255,49.512042,5.330711,5.363902,3.027609,3.065868,2.825092,2.85881,0.67039,0.058312,51.542193,5.503682,3.215162,2.896244
C02704,B_L13,DIGITAL_CMOS,CMOS_B,0.557118,0.559371,0.066928,0.069369,49.539785,50.008752,5.249177,5.259567,2.963138,2.968204,2.715123,2.711156,0.590869,0.073094,51.150475,5.260436,2.997647,2.732698
C02705,B_L13,DIGITAL_CMOS,CMOS_B,0.665011,0.674011,0.131682,0.134764,49.951422,50.476063,5.258481,5.277433,3.003109,3.003898,3.123485,3.138668,0.698762,0.140333,51.296713,5.323302,3.003853,3.123189
C02706,B_L13,DIGITAL_CMOS,CMOS_B,0.607412,0.619774,0.064376,0.066725,47.606883,48.022868,5.715186,5.697986,3.406202,3.392009,3.066054,3.035341,0.66503,0.071017,49.146729,5.80445,3.421031,3.074654
C02707,B_L13,DIGITAL_CMOS,CMOS_B,0.613423,0.612089,0.10887,0.110707,50.165453,50.485664,5.357446,5.336787,3.247265,3.254438,2.769871,2.772389,0.636058,0.110089,51.058496,5.315389,3.306786,2.797607
C02708,B_L13,DIGITAL_CMOS,CMOS_B,0.699654,0.700322,0.085081,0.084745,50.677668,50.93248,5.324459,5.284857,3.186093,3.187817,2.848235,2.87299,0.71291,0.087408,51.857432,5.317742,3.185007,2.89409
C02709,B_L13,DIGITAL_CMOS,CMOS_B,0.537117,0.53588,0.071626,0.071938,52.935602,53.256258,5.227112,5.220757,3.243706,3.300109,2.95239,2.967438,0.538181,0.074235,53.501376,5.379943,3.46265,3.03034
C02710,B_L13,DIGITAL_CMOS,CMOS_B,0.643599,0.67928,0.069007,0.077108,50.042671,51.101687,5.609617,5.609431,3.342047,3.412857,2.821691,2.868231,0.79124,0.110921,53.336904,5.666475,3.535185,2.888969
C02711,B_L13,DIGITAL_CMOS,CMOS_B,0.458618,0.464477,0.063313,0.065982,51.089357,51.496908,5.262799,5.220833,3.282626,3.299129,2.838526,2.838462,0.482184,0.068406,53.158412,5.254236,3.330605,2.846449
C02712,B_L13,DIGITAL_CMOS,CMOS_B,0.616194,0.62391,0.0818,0.082976,51.302627,51.328126,5.513714,5.515425,3.173607,3.239854,2.74255,2.755665,0.652302,0.089198,53.935164,5.64182,3.344778,2.801864
C02713,B_L13,DIGITAL_CMOS,CMOS_B,0.587471,0.611515,0.057685,0.059838,49.820568,50.288968,5.37497,5.414666,3.186391,3.184021,2.794442,2.802523,0.635432,0.061958,51.62105,5.43118,3.203693,2.810271
C02714,B_L13,DIGITAL_CMOS,CMOS_B,0.602203,0.604731,0.053807,0.05398,53.001712,53.001178,5.429695,5.434455,2.980969,2.986923,2.902859,2.901379,0.619681,0.05547,53.435108,5.522038,3.075631,2.943289
C02715,B_L13,DIGITAL_CMOS,CMOS_B,0.54504,0.557108,0.077803,0.076635,54.072692,53.706354,5.283951,5.304371,3.044913,3.056594,2.781989,2.777091,0.555722,0.078246,54.352015,5.447662,3.228696,2.859031
C02716,B_L13,DIGITAL_CMOS,CMOS_B,0.638771,0.639972,0.064411,0.064474,45.911334,45.874429,5.421131,5.477779,3.055452,3.057296,2.90006,2.92027,0.721555,0.065159,46.620326,6.096319,3.960755,2.93595
C02717,B_L13,DIGITAL_CMOS,CMOS_B,0.698637,0.70449,0.103625,0.108844,51.676973,52.154857,5.637654,5.631786,3.242982,3.254528,2.91279,2.887754,0.75313,0.113164,53.617575,5.626914,3.270692,2.901604
C02718,B_L13,DIGITAL_CMOS,CMOS_B,0.774115,0.772673,0.088414,0.090045,50.252163,50.849779,5.000031,5.007933,2.900823,2.917815,2.951472,2.952271,0.779776,0.092847,51.32992,5.113982,3.125401,2.998481
C02719,B_L13,DIGITAL_CMOS,CMOS_B,0.860654,0.861831,0.12789,0.137257,51.879459,52.086517,5.648794,5.573366,3.347778,3.344064,3.192516,3.164035,0.881996,0.165454,53.404718,5.646927,3.39019,3.173696
C02720,B_L13,DIGITAL_CMOS,CMOS_B,0.752719,0.758178,0.080681,0.082177,52.648718,52.7639,5.520788,5.542691,3.279459,3.299335,3.297794,3.303497,0.751485,0.082996,52.80581,5.53407,3.367477,3.322959
C02721,B_L13,DIGITAL_CMOS,CMOS_B,0.578938,0.585505,0.074768,0.075264,49.619847,50.056485,5.185304,5.255881,3.249158,3.297173,3.038379,3.018946,0.583395,0.076262,50.020316,5.275744,3.393694,3.08995
C02722,B_L13,DIGITAL_CMOS,CMOS_B,0.6636,0.649695,0.088623,0.090829,51.707105,51.746118,5.153623,5.170068,3.137249,3.147113,2.893024,2.922012,0.657472,0.09223,52.414212,5.154102,3.16038,2.919883
C02723,B_L13,DIGITAL_CMOS,CMOS_B,0.606471,0.605353,0.087213,0.088122,55.117081,55.236305,5.430635,5.466363,3.339186,3.358702,3.030004,3.036532,0.609759,0.090092,56.072522,5.585606,3.567187,3.152659
C02724,B_L13,DIGITAL_CMOS,CMOS_B,0.558253,0.601197,0.090673,0.09349,51.411051,52.782167,5.429958,5.484346,3.394984,3.432629,3.154011,3.150487,0.610821,0.097735,54.170194,5.599775,3.589027,3.234786
C02725,B_L13,DIGITAL_CMOS,CMOS_B,0.665376,0.667816,0.069937,0.072417,50.538316,51.669143,5.331747,5.323314,3.219056,3.191139,2.970106,2.966481,0.710421,0.07679,52.926067,5.321372,3.230069,2.962864
C02726,B_L13,DIGITAL_CMOS,CMOS_B,0.633466,0.636976,0.096598,0.099143,49.564948,49.517802,5.419765,5.384191,3.202642,3.212131,2.914465,2.95879,0.703065,0.105459,51.553297,5.425865,3.203934,2.972715
C02727,B_L13,DIGITAL_CMOS,CMOS_B,0.599353,0.600716,0.077598,0.079779,51.805208,52.765553,5.336575,5.310926,3.264907,3.250186,3.033201,3.038541,0.639511,0.082495,54.247006,5.421163,3.369539,3.093296
C02728,B_L13,DIGITAL_CMOS,CMOS_B,0.630092,0.632602,0.06317,0.064321,45.025262,45.339567,5.657557,5.643235,3.473261,3.511015,3.002067,3.01111,0.632621,0.066377,45.263109,5.755597,3.58671,3.043994
C02729,B_L13,DIGITAL_CMOS,CMOS_B,0.579293,0.577564,0.097907,0.098689,52.013796,52.268843,5.741237,5.735125,3.236797,3.271814,3.138351,3.158498,0.581033,0.1025,52.323515,5.801944,3.311111,3.190879
C02730,B_L13,DIGITAL_CMOS,CMOS_B,0.50811,0.511176,0.072987,0.073544,50.971747,51.417205,5.483832,5.457941,2.998335,2.982772,3.175399,3.162821,0.520344,0.074243,51.961739,5.429619,2.999613,3.184387
C02731,B_L13,DIGITAL_CMOS,CMOS_B,0.644443,0.628528,0.085231,0.089003,54.305184,54.70947,7.636573,8.147558,3.736065,3.811338,3.112093,3.12414,0.663961,0.095205,55.781109,8.178187,3.795534,3.122808
C02732,B_L13,DIGITAL_CMOS,CMOS_B,0.503803,0.518854,0.102752,0.108588,48.369095,48.812005,5.173575,5.195004,3.186962,3.263172,2.868701,2.877436,0.552865,0.114962,50.135576,5.328053,3.296829,2.900609
C02733,B_L13,DIGITAL_CMOS,CMOS_B,0.570015,0.575454,0.114156,0.115736,54.230936,54.712458,5.694886,5.690641,3.599627,3.598109,3.306686,3.31179,0.586484,0.116173,54.928436,5.750071,3.636691,3.33972
C02734,B_L13,DIGITAL_CMOS,CMOS_B,0.555582,0.548208,0.076816,0.077231,52.768947,53.130169,5.309462,5.272174,3.10542,3.126537,2.838944,2.85231,0.564958,0.078628,53.321868,5.329189,3.109576,2.840254
C02735,B_L13,DIGITAL_CMOS,CMOS_B,0.666298,0.665607,0.062844,0.064098,50.871762,51.049063,5.11691,5.124014,2.984577,3.045563,2.683131,2.687151,0.678959,0.087261,51.979952,5.242699,3.649104,2.867613
C02736,B_L13,DIGITAL_CMOS,CMOS_B,0.607153,0.612193,0.069129,0.069441,54.246142,53.469364,5.332933,5.327824,3.188728,3.202177,2.944965,2.96275,0.636485,0.070355,54.186732,5.328122,3.177405,2.953954
C02737,B_L13,DIGITAL_CMOS,CMOS_B,0.634859,0.655353,0.075976,0.078952,48.861638,49.410506,4.904253,4.956783,3.166142,3.159519,2.776731,2.777218,0.673221,0.082231,50.620069,4.947257,3.180468,2.789222
C02738,B_L13,DIGITAL_CMOS,CMOS_B,0.714803,0.711467,0.065672,0.066065,52.360101,52.279151,5.094405,5.149467,2.972538,2.998001,2.851581,2.892736,0.730709,0.069825,53.325888,5.220296,3.069524,2.934097
C02739,B_L13,DIGITAL_CMOS,CMOS_B,0.586125,0.584419,0.071385,0.072087,54.787991,54.329571,5.484165,5.577763,3.538229,3.562111,3.083757,3.072671,0.586683,0.075435,54.794038,5.646826,3.631998,3.137721
C02740,B_L13,DIGITAL_CMOS,CMOS_B,0.471383,0.47777,0.06514,0.064415,48.160439,48.69753,5.405576,5.459362,3.014058,3.012016,3.034717,3.030323,0.462583,0.065614,49.187007,5.506161,3.12124,3.124584
C02741,B_L13,DIGITAL_CMOS,CMOS_B,0.556116,0.552031,0.164738,0.166963,49.838024,49.665475,5.394716,5.44559,3.369653,3.406252,3.067019,3.077201,0.561126,0.171316,51.207006,5.639184,3.501559,3.19856
C02742,B_L13,DIGITAL_CMOS,CMOS_B,0.57684,0.573082,0.066011,0.067263,51.49427,52.219512,5.70821,5.728427,3.453192,3.445942,3.112072,3.12646,0.585225,0.068493,52.87201,5.817264,3.698467,3.209371
C02743,B_L13,DIGITAL_CMOS,CMOS_B,0.43653,0.44528,0.054907,0.055636,45.174056,45.446062,5.093414,5.135724,2.913511,2.931473,2.836714,2.850294,0.474812,0.059625,46.74677,5.147173,2.937803,2.851075
C02744,B_L13,DIGITAL_CMOS,CMOS_B,0.676635,0.68501,0.067759,0.068601,53.95534,54.475054,5.313551,5.339461,3.183318,3.259863,3.024904,3.002687,0.723495,0.072136,55.960252,5.440605,3.338253,3.084646
C02745,B_L13,DIGITAL_CMOS,CMOS_B,0.53313,0.543253,0.086384,0.087104,51.430802,52.747703,5.751492,5.769263,3.412055,3.396986,3.102003,3.104412,0.566593,0.092039,53.2765,5.859794,3.503177,3.180724
C02746,B_L13,DIGITAL_CMOS,CMOS_B,0.564858,0.567826,0.075344,0.07565,48.393972,48.077682,5.437517,5.455172,3.201292,3.259877,3.102202,3.086985,0.560368,0.076504,48.826967,5.597687,3.352891,3.172393
C02747,B_L13,DIGITAL_CMOS,CMOS_B,0.568877,0.573317,0.097793,0.098872,47.566997,47.525404,5.278391,5.27733,3.104316,3.078406,2.940185,2.955519,0.555642,0.100258,48.366606,5.296739,3.12497,2.957491
C02748,B_L13,DIGITAL_CMOS,CMOS_B,0.648777,0.648622,0.081156,0.080325,50.229422,49.98791,5.368383,5.441594,3.002475,3.026944,2.999824,2.989258,0.67152,0.082577,50.593533,5.598435,3.159506,3.076133
C02749,B_L13,DIGITAL_CMOS,CMOS_B,0.694533,0.715618,0.101639,0.104039,50.595662,51.718633,5.832069,5.789378,3.308267,3.355485,3.014972,3.001413,0.725561,0.114486,52.801201,5.863158,3.341933,3.007571
C02750,B_L13,DIGITAL_CMOS,CMOS_B,0.449191,0.447975,0.072422,0.073602,48.163891,48.627705,5.633494,5.693917,3.209943,3.208985,3.066845,3.061006,0.45662,0.07534,49.07216,5.810895,3.264692,3.132555
C02751,B_L13,DIGITAL_CMOS,CMOS_B,0.418679,0.417076,0.0804,0.081525,52.513885,52.908487,5.183969,5.184294,3.316954,3.368127,3.155981,3.156367,0.450412,0.086972,55.996254,5.254006,3.413677,3.179781
C02752,B_L13,DIGITAL_CMOS,CMOS_B,0.598944,0.591246,0.061711,0.062894,55.318005,55.919087,5.109987,5.152236,3.100516,3.13653,2.916803,2.919597,0.62024,0.064476,56.073008,5.178986,3.276902,3.000074
C02753,B_L13,DIGITAL_CMOS,CMOS_B,0.704623,0.712535,0.055071,0.056706,52.161127,51.303879,5.456585,5.405098,3.29032,3.288207,2.845201,2.827179,0.706499,0.057283,53.235995,5.475586,3.318309,2.869028
C02754,B_L13,DIGITAL_CMOS,CMOS_B,0.698064,0.69691,0.056729,0.057513,49.419988,49.139623,5.120199,5.15695,3.059627,3.059901,2.979725,2.972176,0.711843,0.058534,49.893881,5.201165,3.167232,2.969245
C02755,B_L13,DIGITAL_CMOS,CMOS_B,0.57048,0.569031,0.067182,0.067637,53.417755,53.299827,5.39971,5.458648,3.261065,3.284918,3.023696,3.054513,0.566755,0.06934,53.243762,5.476059,3.36843,3.095164
C02756,B_L13,DIGITAL_CMOS,CMOS_B,0.618999,0.627953,0.099262,0.100189,51.893306,52.449044,5.421291,5.451268,3.241081,3.25745,2.949002,2.935523,0.628645,0.103775,51.864831,5.57326,3.311975,2.993168
C02757,B_L13,DIGITAL_CMOS,CMOS_B,0.496198,0.517603,0.070543,0.073286,48.532641,49.134013,5.116761,5.109778,2.963886,2.96498,2.898751,2.911037,0.540814,0.075744,50.697313,5.108872,3.017359,2.922586
C02758,B_L13,DIGITAL_CMOS,CMOS_B,0.473847,0.462164,0.062006,0.063043,51.773568,51.575885,5.347886,5.413956,3.132387,3.151273,3.053184,3.035044,0.474684,0.063051,52.283724,5.521473,3.289648,3.112463
C02759,B_L13,DIGITAL_CMOS,CMOS_B,0.552662,0.554337,0.103987,0.106226,53.380529,54.218948,5.091178,5.132348,3.079685,3.113762,2.764772,2.766975,0.579763,0.111074,55.547025,5.306047,3.239884,2.875909
C02760,B_L13,DIGITAL_CMOS,CMOS_B,0.860845,0.851789,0.117338,0.120144,53.201625,54.329192,5.279011,5.305995,3.120007,3.179659,2.752016,2.760172,0.874711,0.125547,55.468664,5.41323,3.218481,2.81767
C02761,B_L13,DIGITAL_CMOS,CMOS_B,0.543069,0.543239,0.052333,0.05565,51.606603,52.671012,5.440204,5.455287,3.177386,3.132412,3.074313,3.0555,0.565272,0.058337,53.813511,5.475068,3.214044,3.036243
C02762,B_L13,DIGITAL_CMOS,CMOS_B,0.425578,0.434671,0.082541,0.082849,51.916356,52.26396,5.508162,5.55424,3.244493,3.27301,3.238484,3.232995,0.426912,0.083849,52.315009,5.779216,3.456585,3.3333
C02763,B_L13,DIGITAL_CMOS,CMOS_B,0.524994,0.538412,0.064664,0.065819,46.753845,47.008767,5.186049,5.218341,3.319086,3.283979,3.065105,3.131291,0.576594,0.069333,49.321229,5.295716,3.414689,3.211904
C02764,B_L13,DIGITAL_CMOS,CMOS_B,0.749168,0.763626,0.079574,0.080764,52.814259,53.240813,5.229951,5.243419,3.176757,3.192423,2.899867,2.900805,0.74853,0.081487,53.22206,5.418478,3.341516,2.971622
C02765,B_L13,DIGITAL_CMOS,CMOS_B,0.565656,0.572095,0.057322,0.058685,51.735087,52.145904,5.423418,5.469465,3.129601,3.184978,2.869951,2.893414,0.575867,0.060392,52.50895,5.507866,3.252495,2.928125
C02766,B_L13,DIGITAL_CMOS,CMOS_B,0.652308,0.701816,0.070465,0.073934,50.242091,51.677017,5.239867,5.282932,3.125242,3.170183,2.947505,2.941869,1.010085,0.077713,58.033574,5.282784,3.22281,2.963783
C02767,B_L13,DIGITAL_CMOS,CMOS_B,0.548226,0.562618,0.142623,0.142095,47.903605,47.762449,5.404914,5.423283,3.141853,3.167331,2.956825,2.987507,0.580143,0.146027,47.82571,5.573776,3.345229,3.061333
C02768,B_L13,DIGITAL_CMOS,CMOS_B,0.631454,0.658286,0.079349,0.078587,50.680642,50.469506,5.502898,5.49162,3.275217,3.252064,2.927898,2.891906,0.709863,0.084695,53.488419,5.513498,3.253543,2.944118
C02769,B_L13,DIGITAL_CMOS,CMOS_B,0.52547,0.532227,0.099507,0.10188,53.020101,54.241344,5.321184,5.326431,3.319206,3.337673,3.113563,3.140662,0.560649,0.108343,55.493337,5.43439,3.419475,3.197971
C02770,B_L13,DIGITAL_CMOS,CMOS_B,0.656787,0.669481,0.083855,0.087043,51.982723,52.673081,5.209191,5.211178,3.115607,3.109863,2.803153,2.817589,0.730803,0.097037,54.925451,5.245033,3.135848,2.811145
C02771,B_L13,DIGITAL_CMOS,CMOS_B,0.828082,0.837508,0.085136,0.085566,50.074541,50.294804,5.107277,5.14473,3.145596,3.169616,2.985419,2.999333,0.866719,0.086101,50.794043,5.233125,3.221787,3.04157
C02772,B_L13,DIGITAL_CMOS,CMOS_B,0.594365,0.595637,0.063803,0.066901,52.10597,53.218381,5.514251,5.506001,3.365182,3.408056,3.090899,3.063091,0.607205,0.07033,55.516249,5.503728,3.353033,3.095244
C02773,B_L13,DIGITAL_CMOS,CMOS_B,0.661853,0.670585,0.116152,0.118923,49.476027,49.984552,5.313942,5.318106,3.218352,3.26168,3.010367,3.039777,0.759593,0.135055,53.305138,5.395783,3.347859,3.070109
C02774,B_L13,DIGITAL_CMOS,CMOS_B,0.479692,0.482302,0.070478,0.071262,49.069554,49.59344,4.973849,4.938998,3.079792,3.100372,2.956601,2.992611,0.479414,0.072988,50.257211,4.969675,3.106752,2.998175
C03371,B_L22,DIGITAL_CMOS,CMOS_B,0.861955,0.86632,0.102625,0.106449,50.013508,50.443915,5.172996,5.18793,3.122303,3.108903,3.166619,3.156056,0.901063,0.110148,53.905921,5.2679,3.163848,3.175687
C03372,B_L22,DIGITAL_CMOS,CMOS_B,0.486595,0.489614,0.071466,0.072121,43.663742,43.214521,5.5974,5.524074,3.357429,3.320165,3.252983,3.249019,0.486599,0.072616,44.930809,5.633583,3.403234,3.290033
C03373,B_L22,DIGITAL_CMOS,CMOS_B,0.436308,0.430855,0.122465,0.121589,45.77559,46.308566,5.353208,5.412261,3.787555,3.839311,3.290161,3.317693,0.434515,0.123382,46.953293,5.567759,3.996161,3.365154
C03374,B_L22,DIGITAL_CMOS,CMOS_B,0.508736,0.517551,0.074114,0.074838,48.983639,49.593527,5.415428,5.482183,3.488863,3.519633,3.13361,3.19008,0.54629,0.081682,53.434588,5.763748,3.822231,3.331639
C03375,B_L22,DIGITAL_CMOS,CMOS_B,0.625516,0.645979,0.073136,0.074568,46.50917,46.681664,5.592969,5.611406,3.622998,3.625368,3.360924,3.327318,0.639744,0.074839,47.685262,5.98499,3.779832,3.442948
