component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,IDDQ_96h,IDDQ_168h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Input_Leakage_Current_96h,Input_Leakage_Current_168h,Active_Supply_Current_0h,Active_Supply_Current_24h,Active_Supply_Current_96h,Active_Supply_Current_168h,Propagation_Delay_0h,Propagation_Delay_24h,Propagation_Delay_96h,Propagation_Delay_168h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Rise_Time_96h,Output_Rise_Time_168h,Output_Fall_Time_0h,Output_Fall_Time_24h,Output_Fall_Time_96h,Output_Fall_Time_168h
CH_whole_lot_shift_054,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.431484,2.413318,2.510598,2.516501,0.020754,0.022247,0.022439,0.022353,98.892893,99.13865,101.023499,101.23192,8.253056,8.232956,8.313956,8.251831,8.236788,8.323143,8.377578,8.436346,7.006899,7.047778,7.271976,7.293964
CH_whole_lot_shift_055,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.24349,2.244039,2.283972,2.330187,0.020211,0.020994,0.020197,0.020776,90.737957,90.419737,92.07576,92.983128,9.024843,9.394748,9.482459,9.392662,8.10736,7.982388,8.253554,8.15347,7.46293,7.505687,7.664095,7.650272
CH_whole_lot_shift_056,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.133512,2.12064,2.120388,2.197246,0.022672,0.022919,0.022293,0.023463,97.439832,97.143944,98.849226,99.687194,10.564031,10.469106,10.657461,10.743847,9.120017,9.042168,9.192086,9.26245,7.385972,7.303465,7.533178,7.618897
CH_whole_lot_shift_057,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.10994,2.154314,2.20584,2.128687,0.026344,0.027059,0.026073,0.026197,94.820797,95.340561,96.164517,98.374327,8.614579,8.651615,8.486238,8.761444,8.77456,8.985934,9.260188,9.217329,8.033118,8.110301,8.125765,8.155648
CH_whole_lot_shift_058,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,1.927249,1.984313,2.015176,2.027095,0.025192,0.024669,0.025404,0.025877,89.722005,90.121152,90.792026,92.69855,9.485353,9.364994,9.53242,9.616202,9.695001,9.75312,9.906082,9.80762,8.952666,9.171866,9.185917,9.284882
CH_whole_lot_shift_059,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.418252,2.33164,2.343322,2.372694,0.023686,0.023127,0.023187,0.024117,89.908539,89.474713,90.299921,91.874023,9.11925,9.034264,9.257616,9.535001,7.635701,7.571727,7.469047,7.800271,6.645608,6.750716,6.732588,6.902322
CH_whole_lot_shift_060,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.588315,2.585409,2.600642,2.597928,0.022596,0.021387,0.021932,0.02228,93.505751,93.976752,95.220273,95.61749,9.951842,9.786949,9.982458,10.058435,7.51937,7.366145,7.45159,7.622531,7.113599,7.208366,7.157094,7.09364
CH_whole_lot_shift_061,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.172981,2.236409,2.242831,2.237868,0.02739,0.02756,0.026353,0.026656,89.725706,90.429567,91.756296,92.0882,9.170055,9.170501,9.378161,9.375748,8.495115,8.533786,8.657465,8.784626,7.151169,6.94845,7.031606,7.232491
CH_whole_lot_shift_062,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.340462,2.300479,2.34936,2.302118,0.023162,0.02443,0.023465,0.024952,86.38805,86.259404,86.760444,88.339573,8.301137,8.284509,8.464795,8.54488,6.973899,6.911467,7.105852,7.056883,7.166617,7.328534,7.426358,7.510407
CH_whole_lot_shift_063,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.094,2.084468,2.156642,2.154072,0.022495,0.023242,0.02366,0.023187,84.182022,84.879136,84.835873,86.604205,8.935101,9.074149,9.234471,9.329504,7.166475,7.179894,7.411024,7.473914,7.412511,7.547492,7.597369,7.74393
CH_whole_lot_shift_064,CH_whole_lot_shift,DIGITAL_CMOS,CMOS_A,2.095751,2.118686,2.14578,2.146029,0.01531,0.015359,0.015567,0.015359,89.959546,90.601495,90.66468,91.566929,9.442053,9.374823,9.584523,9.585259,7.574109,7.793731,7.75994,7.846179,8.682241,8.399992,8.599446,8.689992
CH_peer_baseline_corruption_001,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.44967,3.987585,5.487412,8.016687,0.026965,0.026759,0.026336,0.027054,93.895864,94.517849,95.944185,96.29947,9.028465,9.08405,9.284442,9.304349,7.691961,7.560945,7.793466,7.760285,7.073006,7.132446,7.193857,7.318465
CH_peer_baseline_corruption_002,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.512604,4.004461,5.516824,8.029453,0.017834,0.018081,0.017378,0.018288,88.464228,88.518396,90.405601,90.068713,9.766616,9.847136,9.69165,9.899415,8.849345,8.897685,8.956319,9.111866,7.56088,7.583622,7.636161,7.859122
CH_peer_baseline_corruption_003,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.58105,4.009288,5.478523,7.9809,0.019219,0.019431,0.019758,0.019618,99.445536,98.897228,101.690403,101.39158,9.203817,9.242039,9.429561,9.402635,7.949451,8.00339,8.070436,8.07287,7.512855,7.496493,7.472909,7.641367
CH_peer_baseline_corruption_004,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.714293,3.996811,5.529385,7.994062,0.018176,0.017849,0.019073,0.018675,87.182714,87.688946,87.409613,88.456231,10.03981,10.145509,10.229578,10.259816,7.142623,7.044345,7.378599,7.333495,7.622916,7.650939,7.678608,7.837577
CH_peer_baseline_corruption_005,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.462621,3.985223,5.507945,8.011993,0.019936,0.020316,0.020288,0.020318,89.150491,88.693453,89.654294,91.480449,8.709587,8.800082,8.855602,8.878888,6.871384,6.900027,7.020998,6.888135,7.086738,7.14899,7.138745,7.203261
CH_peer_baseline_corruption_006,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.620692,3.994746,5.508462,7.9934,0.016805,0.016385,0.016194,0.017105,96.912567,97.022577,97.947175,98.662734,10.157676,10.30409,10.247946,10.297309,6.634983,6.736595,6.968174,6.931728,7.65613,7.696444,7.781274,7.843863
CH_peer_baseline_corruption_007,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.437,4.024439,5.482178,8.028621,0.017823,0.017093,0.018067,0.017797,88.363432,88.982281,90.082567,91.199954,8.94939,8.992004,9.086386,9.176145,7.25602,7.28363,7.44143,7.479845,7.848873,7.863066,7.860217,8.111136
CH_peer_baseline_corruption_008,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.408601,4.011863,5.474627,8.017474,0.021674,0.021629,0.022436,0.023574,86.897216,86.63521,87.651445,88.741446,9.019307,8.976543,9.101465,9.268252,7.643359,7.744973,7.996307,8.268762,7.593458,7.649404,7.775137,7.726362
CH_peer_baseline_corruption_009,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.452687,3.99653,5.495785,8.011809,0.01503,0.014646,0.015053,0.015492,88.574248,88.746437,89.424053,90.599126,9.060477,9.061049,9.137126,9.354145,7.269698,7.146745,7.314427,7.306175,7.978666,7.931025,7.993539,8.007752
CH_peer_baseline_corruption_010,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.633236,4.001866,5.525112,8.004959,0.023164,0.023008,0.022975,0.023879,96.575025,96.617073,97.039037,97.99027,10.403066,10.221482,10.310252,10.580553,7.610773,7.606348,7.62331,7.73252,8.150685,8.183831,8.393047,8.441241
CH_peer_baseline_corruption_011,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.354625,3.977452,5.521182,8.022594,0.023736,0.024293,0.025839,0.02457,96.472839,97.042998,96.886767,98.347687,9.150343,9.272405,9.274361,9.523489,7.743498,7.670459,7.714026,7.829122,7.82862,7.783559,7.981968,8.039776
CH_peer_baseline_corruption_012,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.857504,4.025737,5.472956,8.004751,0.022293,0.021768,0.022599,0.023524,80.405625,80.394726,82.099332,83.538011,8.923893,9.098445,9.220262,9.221428,8.467922,8.317399,8.738242,8.693991,7.185857,7.112373,7.149672,7.48707
CH_peer_baseline_corruption_013,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.676142,4.024267,5.500337,7.978831,0.014265,0.013415,0.015713,0.014527,93.564683,93.588822,95.224713,96.220999,9.680736,9.654765,9.817617,9.868404,6.863498,7.059571,7.099137,7.126298,6.179423,6.310605,6.289181,6.245996
CH_peer_baseline_corruption_014,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.644683,4.0275,5.494335,8.025493,0.026957,0.026188,0.026298,0.028176,96.020759,96.431169,97.568679,97.680355,8.910173,9.044666,9.244544,9.220369,7.12703,7.110263,7.264321,7.312013,6.514172,6.654647,6.777479,6.796813
CH_peer_baseline_corruption_015,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.262351,3.993929,5.528145,7.999289,0.018082,0.019533,0.0186,0.018662,82.74771,82.944169,84.01058,84.40721,8.820396,8.658202,8.949211,8.886677,7.567051,7.54989,7.752219,7.742433,7.698951,7.860767,7.751966,7.917524
CH_peer_baseline_corruption_016,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.415439,3.997858,5.477331,8.001235,0.021977,0.021186,0.02186,0.022209,83.925303,84.312557,85.808083,86.858023,8.274946,8.525355,8.456947,8.65435,8.342694,8.25308,8.437594,8.487389,6.862392,7.024987,7.039949,7.164203
CH_peer_baseline_corruption_017,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.229383,4.014664,5.525133,8.028985,0.017835,0.017933,0.018769,0.019016,92.598245,92.977778,93.145413,93.845338,9.182147,9.330646,9.298978,9.303548,7.842121,8.116389,8.138159,8.20612,7.973821,8.116975,8.194394,8.32742
CH_peer_baseline_corruption_018,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.62287,3.975789,5.486222,7.995557,0.015302,0.016555,0.01662,0.016398,93.563532,94.46916,94.948709,95.970548,8.833195,8.885325,9.076388,9.086245,7.377166,7.421118,7.387669,7.519141,7.635169,7.648098,7.703054,7.827842
CH_peer_baseline_corruption_019,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.545349,4.002039,5.489347,7.987446,0.019549,0.020312,0.020154,0.020781,90.436327,92.051352,92.183069,92.812268,8.887205,9.197347,9.174791,9.26413,7.55139,7.574899,7.651211,7.632136,7.24244,7.321479,7.309874,7.378511
CH_peer_baseline_corruption_020,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.332484,4.014544,5.527092,7.978342,0.029743,0.028812,0.030224,0.030139,89.020971,90.194996,89.518859,91.835765,8.837338,8.971467,8.97726,9.04515,9.163529,8.881803,9.02369,9.301262,7.302166,7.392028,7.449344,7.583034
CH_peer_baseline_corruption_021,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.342469,4.024129,5.517267,8.026097,0.017065,0.017867,0.017681,0.018974,91.274444,92.433763,93.176928,92.804853,9.447439,9.51014,9.546477,9.683053,7.203172,7.174785,6.989327,7.109374,7.316973,7.335238,7.341362,7.428058
CH_peer_baseline_corruption_022,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.33978,4.015547,5.471019,8.022071,0.02318,0.022802,0.023671,0.023348,87.465773,87.513457,88.058323,89.437849,10.656506,10.841374,10.89927,11.018269,7.989061,7.796313,8.019425,8.048671,6.617163,6.617306,6.73344,6.807163
CH_peer_baseline_corruption_023,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.500617,4.003384,5.500849,8.021626,0.020964,0.020825,0.022009,0.021118,90.553526,91.215533,91.597754,91.621178,8.154621,8.247142,8.068499,8.291283,7.809232,7.886464,7.832334,7.996029,7.018971,6.993794,7.205525,7.230484
CH_peer_baseline_corruption_024,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.76636,3.978717,5.480623,8.003398,0.020013,0.021242,0.020742,0.020337,90.135594,90.415594,90.960685,93.112501,9.119043,9.287048,9.311501,9.594533,8.44573,8.208481,8.336066,8.505587,7.773268,7.794603,7.770851,7.793855
CH_peer_baseline_corruption_025,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.347055,3.974888,5.495374,8.026322,0.015844,0.014971,0.016423,0.016102,97.505041,98.487585,97.777843,100.530867,8.392784,8.407954,8.631235,8.512148,8.228561,8.162339,8.119749,8.440118,6.47943,6.554715,6.466855,6.644984
CH_peer_baseline_corruption_026,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.458321,4.026582,5.500793,7.987795,0.014862,0.014618,0.015339,0.015003,80.508876,81.667392,82.645841,82.452013,10.060698,10.133616,10.310702,10.420278,8.05181,8.077512,7.97508,8.184538,7.29522,7.391397,7.330194,7.6073
CH_peer_baseline_corruption_027,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.668211,4.017394,5.472902,7.977071,0.018637,0.017629,0.018719,0.019042,94.975808,95.584818,96.673411,96.817467,8.298903,8.231881,8.442281,8.528142,8.151591,8.190224,8.385432,8.494399,7.049678,7.097256,7.31702,7.263928
CH_peer_baseline_corruption_028,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.861559,3.983806,5.513846,8.025236,0.020722,0.021936,0.021714,0.021159,88.055532,89.43058,89.94429,90.566843,9.668099,9.706462,9.81588,10.008786,8.902357,8.869345,9.076489,9.075553,6.574428,6.556024,6.577104,6.594931
CH_peer_baseline_corruption_029,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.433922,4.010259,5.507831,8.020208,0.021134,0.020418,0.021772,0.021362,91.811789,91.844228,92.53132,92.791098,10.045324,10.128229,10.072568,10.255481,8.739204,8.726878,8.811149,8.940161,7.051967,6.854386,7.053873,7.222659
CH_peer_baseline_corruption_030,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.43978,3.989992,5.513808,7.970854,0.014307,0.015048,0.014477,0.015383,96.348906,96.653186,97.385941,98.034766,7.989391,7.970652,7.920915,7.895746,8.612181,8.486658,8.543079,8.750121,8.055389,7.989046,8.151214,8.298808
CH_peer_baseline_corruption_031,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.546954,3.974384,5.504771,8.022586,0.017944,0.018379,0.018929,0.018221,93.579935,94.859501,95.406617,95.464438,9.020745,8.947976,9.045593,9.15337,8.448176,8.55682,8.559687,8.637132,7.334894,7.38834,7.468795,7.610902
CH_peer_baseline_corruption_032,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.643187,4.017744,5.487021,8.026415,0.018674,0.019795,0.020331,0.019726,88.224182,89.591993,90.586208,91.474712,9.210307,9.268342,9.490846,9.594948,7.570009,7.679014,7.712953,7.758773,8.027889,8.00494,8.392104,8.434662
CH_peer_baseline_corruption_033,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.752269,1.711579,1.746338,1.776328,0.011753,0.012507,0.012672,0.012797,91.824656,91.746557,93.645114,94.151607,9.308723,9.388021,9.541029,9.592144,8.636055,8.632461,8.679651,8.896122,7.11776,7.071895,7.202717,7.496277
CH_peer_baseline_corruption_034,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.399227,1.399684,1.403094,1.364144,0.023278,0.023629,0.023243,0.024046,93.964344,95.163766,95.215238,96.162026,9.205654,9.178397,9.125498,9.381954,6.996254,7.001319,7.037992,7.151711,7.417154,7.54423,7.629669,7.667044
CH_peer_baseline_corruption_035,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.630294,1.635343,1.655745,1.658922,0.022733,0.022276,0.022481,0.022427,87.061754,86.424211,87.670281,88.069163,9.014048,9.112085,9.181963,9.182291,7.616384,7.739391,7.662128,7.656292,6.876974,6.781755,6.958122,6.955737
CH_peer_baseline_corruption_036,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.773207,1.78751,1.798629,1.85918,0.015745,0.015823,0.015562,0.014908,92.927602,92.735601,94.452244,95.18724,9.153556,9.426884,9.467327,9.610858,7.963201,8.053495,8.009559,8.135776,8.564364,8.570872,8.58813,8.822026
CH_peer_baseline_corruption_037,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.3888,1.367872,1.40219,1.400422,0.019663,0.019624,0.020766,0.019341,89.86088,90.14477,91.180758,93.324094,9.60176,9.610822,9.935472,9.88064,7.379817,7.222335,7.321737,7.456832,7.991972,8.037269,8.094331,8.206495
CH_peer_baseline_corruption_038,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.493453,1.521452,1.557967,1.582943,0.022843,0.023401,0.024467,0.024326,92.569732,93.287851,94.704869,95.405344,9.493072,9.464952,9.529701,9.659601,7.596465,7.848067,7.745549,8.015695,6.325226,6.365995,6.420146,6.433913
CH_peer_baseline_corruption_039,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.327447,1.286997,1.313989,1.307817,0.021388,0.02173,0.022399,0.022374,89.547477,89.144251,89.879261,91.084888,9.187507,9.17738,9.374515,9.463881,7.286656,7.194315,7.28049,7.201786,7.258439,7.313221,7.433447,7.460951
CH_peer_baseline_corruption_040,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.639597,1.686094,1.729577,1.730477,0.02001,0.01992,0.019608,0.019705,87.673939,89.086669,89.103853,90.099606,7.968411,8.037227,8.186807,8.204397,8.195477,8.221085,8.179817,8.454924,6.821701,6.987384,6.857713,6.919091
CH_peer_baseline_corruption_041,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.427741,1.43306,1.456322,1.442792,0.023347,0.023749,0.024316,0.024233,96.163005,96.119829,97.54234,98.503463,8.994168,9.067637,9.087308,9.273168,8.249075,7.92894,8.312482,8.393754,7.694368,7.570291,7.775939,7.763983
CH_peer_baseline_corruption_042,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.453893,1.428081,1.462789,1.503403,0.022468,0.022405,0.022348,0.022227,88.141657,89.438526,90.070795,90.962262,9.53121,9.561404,9.814237,9.897189,7.821003,7.732136,7.855374,7.92623,6.79267,6.987283,6.931232,6.889808
CH_peer_baseline_corruption_043,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.547182,1.533139,1.564403,1.559537,0.017669,0.018246,0.018406,0.019455,95.413786,95.76031,96.516036,98.702285,8.600872,8.527337,8.751835,8.90927,7.779448,7.856478,8.061221,7.923857,6.716802,6.81605,6.871862,6.88391
CH_peer_baseline_corruption_044,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.535643,1.510906,1.515357,1.541623,0.021566,0.021726,0.022056,0.023028,87.869352,87.853667,87.960273,90.337502,8.182937,8.343974,8.150679,8.461889,7.49905,7.547245,7.694217,7.724292,7.121367,7.003148,7.212194,7.129107
CH_peer_baseline_corruption_045,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.189929,1.193766,1.194956,1.212382,0.02312,0.022659,0.023275,0.023524,92.331909,92.779952,94.012955,95.342697,9.490604,9.580329,9.619152,9.919518,8.08468,8.102512,7.95989,8.111171,7.644671,7.600384,7.546242,7.799964
CH_peer_baseline_corruption_046,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.497403,1.527987,1.519896,1.520857,0.025544,0.024893,0.025372,0.026257,82.634044,82.063154,84.105851,84.393948,10.051615,9.884641,9.984737,10.177084,7.739574,7.752033,7.88956,8.074188,6.707,6.856289,6.878818,6.953365
CH_peer_baseline_corruption_047,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.461324,1.463969,1.491359,1.485251,0.022853,0.02386,0.023521,0.023798,90.651358,91.449655,91.938558,93.224436,8.773238,8.897445,8.864744,9.030127,8.552945,8.540089,8.544739,8.738871,6.819987,6.884157,6.949407,7.063541
CH_peer_baseline_corruption_048,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.476626,1.512422,1.488157,1.565441,0.017389,0.017449,0.017021,0.017428,95.017488,95.760177,97.115539,97.804245,9.22862,9.444165,9.469719,9.585098,7.84105,7.974134,7.952691,8.011096,8.302629,8.442159,8.553025,8.620451
CH_peer_baseline_corruption_049,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.590839,1.574387,1.607983,1.62413,0.024877,0.02574,0.02564,0.026382,95.496138,96.521744,97.354918,97.690477,9.71834,9.703474,9.837974,9.943823,7.944594,7.967323,8.010183,8.191147,7.041327,7.187424,7.335285,7.313981
CH_peer_baseline_corruption_050,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.430217,1.400966,1.400594,1.449783,0.013209,0.012651,0.013021,0.013315,89.477118,89.931034,90.830282,91.638417,8.561286,8.573848,8.790475,8.939334,8.313851,8.368538,8.414302,8.503173,7.917926,7.960006,8.011515,8.18996
CH_peer_baseline_corruption_051,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.535217,1.556568,1.584431,1.617115,0.02077,0.02142,0.022563,0.022273,90.293903,90.689515,91.54262,92.340579,9.535225,9.530719,9.458588,9.552924,7.642036,7.773606,7.697035,7.832932,7.499926,7.621706,7.59874,7.720721
CH_peer_baseline_corruption_052,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.463544,1.433195,1.46851,1.506064,0.018713,0.018769,0.017036,0.018026,90.545052,91.272883,93.263755,93.02893,9.641621,9.523701,9.896788,9.788659,7.362257,7.330293,7.434963,7.557488,7.116925,7.256524,7.229381,7.168914
CH_peer_baseline_corruption_053,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.392685,1.33031,1.361851,1.408451,0.019057,0.01794,0.019098,0.018971,91.516508,91.28049,91.798643,92.803402,7.810682,7.992349,7.98058,8.194844,7.692476,7.822626,7.834987,7.951311,7.135264,7.209533,7.374986,7.53371
CH_peer_baseline_corruption_054,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.70149,1.703635,1.685912,1.692706,0.01547,0.014437,0.015535,0.016601,91.254407,92.211043,93.016933,94.337026,9.386339,9.439566,9.431049,9.833572,7.983769,8.118826,8.187162,8.256547,7.808096,7.920271,7.881459,8.035376
CH_peer_baseline_corruption_055,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.350613,1.387735,1.408706,1.380245,0.017698,0.017619,0.016504,0.017605,88.842027,89.503315,90.019487,90.909592,8.160128,8.179715,8.134904,8.32306,8.505733,8.343648,8.566877,8.688112,7.011906,7.161599,7.11681,7.177896
CH_peer_baseline_corruption_056,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.603034,1.602634,1.603282,1.621071,0.014479,0.016092,0.015613,0.015001,85.847384,85.928414,86.647072,88.61377,10.122397,10.339825,10.462788,10.384028,8.009525,8.032481,8.235425,8.200982,7.559014,7.619189,7.687635,7.883065
CH_peer_baseline_corruption_057,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.442598,1.501046,1.515595,1.48922,0.016776,0.0146,0.016311,0.016842,85.539791,86.488952,87.021687,88.326797,8.723323,8.670043,8.617306,8.882593,9.266917,9.237554,9.300955,9.485232,7.471204,7.568416,7.60017,7.626914
CH_peer_baseline_corruption_058,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.477674,1.520356,1.501671,1.501362,0.01854,0.018425,0.018017,0.018583,88.105447,88.52536,89.493871,90.737665,9.022543,9.227489,9.309563,9.149979,8.260291,8.14585,8.413065,8.309901,7.480068,7.475371,7.506469,7.599492
CH_peer_baseline_corruption_059,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.517697,1.559406,1.539806,1.577791,0.022849,0.023047,0.022485,0.022685,91.257173,92.131564,92.176976,93.997972,9.854417,9.802114,9.898375,9.870083,9.223893,9.202735,9.312291,9.399049,7.572503,7.561533,7.790938,7.526788
CH_peer_baseline_corruption_060,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.317535,1.392268,1.377766,1.390642,0.02415,0.023318,0.024147,0.024421,92.229173,91.088571,93.441712,94.525939,7.928423,8.113338,8.132791,8.209391,8.028668,8.056122,8.234009,8.261278,7.293085,7.218883,7.529577,7.49046
CH_peer_baseline_corruption_061,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.403706,1.420858,1.427863,1.424116,0.016872,0.015937,0.016194,0.01671,90.081237,89.649235,90.126441,91.416163,8.702071,8.732764,8.72769,8.755825,8.559606,8.547339,8.81969,8.769728,7.177383,7.124119,7.175393,7.240272
CH_peer_baseline_corruption_062,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.491014,1.51506,1.500534,1.571881,0.019429,0.019802,0.018311,0.019833,86.981965,86.596096,86.994169,88.041001,9.876182,10.203774,10.042872,10.13687,8.796357,8.629787,8.699199,8.789448,7.41132,7.533925,7.312089,7.468692
CH_peer_baseline_corruption_063,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.425462,1.445772,1.448078,1.497908,0.017037,0.019819,0.018024,0.018503,94.749737,94.605168,96.195631,97.417194,9.052019,8.964259,9.051499,9.167281,8.952423,9.012778,8.989342,9.246481,7.762566,7.985434,7.872564,8.063776
CH_peer_baseline_corruption_064,CH_peer_baseline_corruption,DIGITAL_CMOS,CMOS_A,1.380665,1.40162,1.378113,1.389123,0.013177,0.012672,0.013412,0.013121,93.06877,93.463866,94.470284,95.754437,8.125311,8.194799,8.167906,8.353677,7.708338,7.815644,8.07437,7.829754,7.428295,7.308226,7.54802,7.49508
